#,Name,Name_en,Price,Image_url,Catagory,Subcatagory,Catagory_en,Subcatagory_en
4700,قفاز يو دو مطاط صغير,U_DO RUBBER H.GLOVES SMALL,4.50,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/1/3/138845_0.jpg,عناية المنزل,أدوات منزلية,Home Care,Household
4701,فرشاة حمام باعظيم صغير بقاعدة,AZEEM T.BRUSH SMALL WBASE,14.00,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/1/3/138875_0.jpg,عناية المنزل,أدوات منزلية,Home Care,Household
4702,مكنسة بالينو خارجية بالعصا,BALENO OUTDOR BROM HANDL 29617,30.00,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/6/5/655595_0.jpg,عناية المنزل,أدوات منزلية,Home Care,Household
4703,مساحة زجاج بالينو بالعصا,BALENO WINDOW WIPER,21.00,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/6/5/655585_0.jpg,عناية المنزل,أدوات منزلية,Home Care,Household
4704,مساحة بلاط فليدا 35سم,VILEDA FLOOR WIPER 35cm,28.00,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/5/5/558155_0.jpg,عناية المنزل,أدوات منزلية,Home Care,Household
4705,مساحة بلاط فليدا 42سم,VILEDA FLOOR WIPER 42cm,31.00,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/5/5/558145.jpg,عناية المنزل,أدوات منزلية,Home Care,Household
4706,مكنسة باعظيم مصرية خشنة,AZEEM BROOM HARD EGYPT,19.00,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/1/9/19845_0.jpg,عناية المنزل,أدوات منزلية,Home Care,Household
4707,مساحة باعظيم قطن مثلث بالعصا,AZEEM MOP HEAD STEEL,17.25,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/1/9/19895_0.jpg,عناية المنزل,أدوات منزلية,Home Care,Household
4708,مساحة فيرو بلاستيك بالعصا 45سم,VERO WIPER WHITE PLASTIC 45cm,49.00,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/1/5/152175_0.jpg,عناية المنزل,أدوات منزلية,Home Care,Household
