#,Name,Name_en,Price,Image_url,Catagory,Subcatagory,Catagory_en,Subcatagory_en
5100,فحم ركس 2ك,REX CHARCOAL 2K,8.95,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/5/6/560235.jpg,الإلكترونيات,مستلزمات رحلات,Electronics,Outdoor & Camping
5101,فحم ركس 4ك,REX CHARCOAL 4K,12.95,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/5/6/560215.jpg,الإلكترونيات,مستلزمات رحلات,Electronics,Outdoor & Camping
5102,مشغل دي في دي جينكس سيارة#7كس ,GENX CAR DVD PLAYER #X7GXS71 ,239.00,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/9/9/999315.jpg,الإلكترونيات,مستلزمات رحلات,Electronics,Outdoor & Camping
