#,Name,Name_en,Price,Image_url,Catagory,Subcatagory,Catagory_en,Subcatagory_en
5000,بطارية دورسيل أأ 24ح #1500,DURACELL AA LR6 MN 1500 42'S,12.95,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/9/8/983665.jpg,الإلكترونيات,مستلزمات وعدد,Electronics,Tools & Hardware
5001,بطارية انرجايزر ماكس اا 31,ENERGIZER MAX AA 31,22.58,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/1/1/1171655.jpg,الإلكترونيات,مستلزمات وعدد,Electronics,Tools & Hardware
5002,بطارية انرجايزرااا 4ح2ح مجانا,ENERGIZER ADVANCE AAA 4'S2'S,35.65,http://www.othaimmarkets.com/media/catalog/product/cache/4/image/720x680/9df78eab33525d08d6e5fb8d27136e95/8/8/880291.jpg,الإلكترونيات,مستلزمات وعدد,Electronics,Tools & Hardware
